id;tweet;label
789;@neusssi Más antigua que la corona de Aragón, so chuli.;NEU
790;@xit_zaragoza @FatimaAleG @AlexaGissara Xit tiene rason, esto no puedes impedirlo. Esta en la sangre 😂😂😂;NEU
791;@libertaddigital Teruel Alpiste 2.0;NEU
792;@martajurado94 @Davidcn19 Que orgullo por la paisana💙Aragon;NEU
793;@Andresvali @MiGu3L83 Pues nada, que la federación haga por que desciendan equipos tipo Malaga, Zaragoza u Oviedo p… https://t.co/P6gg4FSO36;NEU
794;@justandrea_22 @AlexaGissara @xit_zaragoza Ya unieron a Andrea con ustedes JAJAJAJAJJAA;NEU
795;@FatimaAleG @AlexaGissara @justandrea_22 Ayy 🥺 te juro que intento controlarme, pero si no puedes con el enemigo, unetele.;NEU
796;@AlexaGissara @FatimaAleG @xit_zaragoza 😂😂😂;NEU
797;Turkey;NEU
798;@mooniscalling Un fav, un gif y mucho lof desde Zaragoza. https://t.co/zzLNUJWT98;NEU
799;La bancada de Morena suscribió un documento de apoyo al presidente López Obrador con el que llamó mercenarios y tra… https://t.co/YmcqPICm3o;NEU
800;Los invitamos a la conferencia ‘‘Historia de la bandera de México’’ este miércoles 23 de febrero a las 18:00 hrs en… https://t.co/A7mZYvTUs3;NEU
801;@ricardomraphael @AdrianLarisC @heraldodemexico El heraldo ya es una de las casas chicas de Morena. La casa grande es SDPNoticias.;NEU
802;10.1 - Heraldo TV/ El Heraldo Noticias con Jesús Martín Mendoza/ Ramona Cosío, fotógrafa, y Nieves Guerra, pintora… https://t.co/kzNSKhrMcb;NEU
803;10.1 - Heraldo TV/ El Heraldo Noticias con Jesús Martín Mendoza/ @AndresCantuRmz, diputado federal del… https://t.co/pycQ4KxJ21;NEU
804;@AlexaGissara @xit_zaragoza @justandrea_22 Ya empezaron de puercas….;NEU
805;@J_Zaragoza_ No han sido los votantes??;NEU
806;@MiguelViruete_ @Albertotv6 Las dos partes mienten, todos tienen intereses distintos. La cosa es q el Zaragoza no p… https://t.co/YUSa6KCD4f;NEU
807;Estarán todos los mandos federales de seguridad en la visita del AMLO - El Heraldo de Chihuahua… https://t.co/qBOL9Ty7bL;NEU
808;Ey que mañana me voy a Zaragoza 😁😁;NEU
809;@xit_zaragoza @justandrea_22 @FatimaAleG Ohaaaaaaa... señorita Xitaly... https://t.co/gC8pMuygqP;NEU
810;@ricardomraphael @AdrianLarisC @heraldodemexico El Heraldo de México siempre ha sido un periódico vendido. No hay sorpresas.;NEU
811;@AlexaGissara @justandrea_22 @FatimaAleG JJAHGAJAG;NEU
812; yo me sacrificó;NEU
813;Documentando en mi base de datos de Genealogía la presencia del apellido Pradas en Zaragoza (Central, Aragón) en la… https://t.co/mDjeLyjife;NEU
814;@J_Zaragoza_ Tiene usted razón, mejor que se eche todo el mundo a un lado y ya gobiernan ustedes ganen o no, con ap… https://t.co/2tYa7DDBT0;NEU
815;@ricardomraphael @AdrianLarisC @heraldodemexico Pues esto habla pésimo del heraldo.;NEU
816;@juanpakin @Rafa9Mainez Es lo mismo que el depor vaya de visitante contra no se el Zaragoza en copa rey y gane ante… https://t.co/sCfHROj3Gk;NEU
817;@mariovzgz @joseantciria https://t.co/qW4VA0qcWj  en efecto, era el año 92 con un Zaragoza muy diferente. Y repito… https://t.co/bA5y18hQpm;NEU
818;La maestra hablando de misoginia, micromachismos, mainsplainining y un puta vato nada más la está interrumpiendo ca… https://t.co/G2d4U0fKT8;NEU
819;@PCiberactivista @max_drago Y a la Come Chicle y al Coyote Heraldo cuando... Muchos de la izquierda popular tienen… https://t.co/9wYbTnegpk;NEU
820;@corang1954 @J_Zaragoza_ A él no se lo permitieron por qué va a permtirirlo ahora? Cuéntame más...;NEU
821;@PedroMariskala @amedrano9am @Nabartzaina @Zaldizoro @nafarnia @joseansp @Michel270527 @NavarraUna @nabarrobaskon… https://t.co/BZ7OeOJ1jl;NEU
822;@xit_zaragoza @justandrea_22 @FatimaAleG Yo que tu... me cuidaba de Lucifer.... o mejor no ;NEU
823;En el paraje de Puerto Aragón, en la comuna de Barrancas, comenzó a las 7 de la mañana en el arroyo Marco y luego c… https://t.co/1p6r0HacGw;NEU
824;Cómo que ya se le está haciendo costumbre a El Heraldo de México que le quite el trabajo a los verdaderos periodist… https://t.co/GY23vIVtYy;NEU
825;@teruel_andres Gracias hermano 💛;NEU
826;La maestra con las mujeres :  Hola Yaatsil, ¿como estas?, cuéntanos ¿que te pareció la lectura?;NEU
827;@Cuca_AlwaysZgz Porque son de Aragón #Secret16F #Martian16F #Secret;NEU
828;Mañana estará subido el análisis del Leganés-Zaragoza. Muchos detalles. 👀;NEU
829;Leganés, España;NEU
830;@Migue_Process @Javi_Bohorquez Mi único dios, Momo;NEU
831;" Juan Carlos Aragón https://t.co/QnhWEjWdtN""";NEU
832;11,93 un billete de bus de Zaragoza a Huesca que puta broma es esta;NEU
833;✅Mes de humedales: limpieza de las costas de los ríos Coronda y Carcaraña;NEU
834;Argentina;NEU
835;9/9 y ahora a vivir un mes y medio del cuento;NEU
836;@gossipingforeve @socstefi Ríete pero esta mañana tenia mi dosis diaria de media hora de radio Aragón cuando me des… https://t.co/rD7wB2jq2Z;NEU
837;wow creo q este finde voy a vivir la felicidad en estado puro o sea vuelvo al pueblo a Teruel qué ganas de meterme… https://t.co/KbJES4JAXj;NEU
838;De Teruel no existe, no tendréis queja no https://t.co/uRG81V0E2x;NEU
839;@Quedate37882116 @RomanticonadeC @ClaraSMelongena En Irma la dulce, en la reproducción del mercado de Les Halles  t… https://t.co/a99o0mfSYT;NEU
840;@J_Zaragoza_ SINVERGÜENZAS;NEU
841;Ahhh que pinches castrosos son los putas hombres;NEU
842;@socstefi El empotrador del Almacén, relatos de mañana a las 8am en Radio Aragón;NEU
843;#Tiempodecata. Retomando el trabajo de catar después de par de años complicados. Aquí los vinos de Cillar de Silos,… https://t.co/wMyRCyKJ3y;NEU
844;@MBlanquillo1932 @CopeZaragoza Agresion es sacar todos los dias el heraldo a la venta. Es una agresion constante al… https://t.co/YWQRlygVq8;NEU
845;@ricardomraphael @AdrianLarisC @heraldodemexico Quién es el dueño del Heraldo de México?? Y cuales son sus interese… https://t.co/0XuCps7WHJ;NEU
846;@mariaabl_3 @aragon_lethal @miep200 El de Mallorca el mejor, solo hay uno y aún así hay peña que se equivoca;NEU
847;"Fernando de Yarza: ""No es un farol decir que la venta del Real Zaragoza es cuestión de horas"" https://t.co/gKPowqoGBV";NEU
848;@pablooubi El Levante lo llena todos días, y el Zaragoza en segunda también y lleva 8 años luchando por no descende… https://t.co/FcrhVdkXlA;NEU
849;De dónde salieron estas fotos de mi bebé Eunwoo?? Ando re perdida por la academia y ni me entero de nada. https://t.co/plMyZmPR0R;NEU
850;#Jaca limitará el paso de vehículos al casco antiguo mediante bolardos inteligentes https://t.co/tqVTL1DZUX;NEU
851;"En los días inmediatos siguientes a las elecciones del 16 de febrero de 1936, el Gobierno declara el ""Estado de Gue… https://t.co/KCQCJRtYxs";NEU
852;#MinutoaMinuto. Entrevista con el Secretario de Desarrollo Agropecuario, Pesca y Acuacultura @Sedapa_GobOax,… https://t.co/UBY9ne84xM;NEU
853;@jmpadillas99 Hermano, ánimo, un fuerte abrazo;NEU
854;@henar_bd Que bueno era en el Huesca;NEU
855;@Juanma_Saez @ACV___ @POZI1972 @FreeyellowMarta @goriladalazi @PepHernandez4 @mestel9 @CtzenCaneSpain @DanielRodOrd… https://t.co/CTSdY3H5xS;NEU
856;@DanielRodOrd @MarcKlein_ @vxerocomunista @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche… https://t.co/uGroogG2VE;NEU
857;@CarLon_2020 Solo mas moderna…pero la actuacion de Angelica Aragon y de Evangelina Elizondo no hay comparación;NEU
858;Maravillosa naturaleza de la mano del amigo Oscar Tena Garcia. Laguna del Gallocanta, entre las provincias de… https://t.co/KCkadRpv6W;NEU
859;@Juanma_Saez @ACV___ @POZI1972 @FreeyellowMarta @goriladalazi @PepHernandez4 @mestel9 @CtzenCaneSpain @DanielRodOrd… https://t.co/76yRzs50cF;NEU
860;“Dudo mucho que el mejor amante ;NEU
861;" cuando el… https://t.co/HEppS7nbmw""";NEU
862;El visón americano, fugado de las granjas peleteras, es ya residual en los ríos de Teruel gracias a los intensivos… https://t.co/s88alZAkhM;NEU
863;@psacera @ComunidadMadrid @psoe_m @juanlobato_es Decirle a vuestro partido que investigue Aragón, comunidad valenci… https://t.co/rZVXydMjNk;NEU
864;📻📻 #TiempoExtra || Pódcast con @ortizremacha y @JaviCebollaE:;NEU
865;Zaragoza, Aragón, España;NEU
866;@Juanma_Saez @ACV___ @POZI1972 @FreeyellowMarta @goriladalazi @PepHernandez4 @mestel9 @CtzenCaneSpain @DanielRodOrd… https://t.co/oBRVh9NBVt;NEU
867;@dtorrescheca Ya que estás en el sospechisismo e intriga, si alguna estación ha mostrado no tener imparcialidad hac… https://t.co/1cDrXrUCcE;NEU
868;@Juanma_Saez @ACV___ @POZI1972 @FreeyellowMarta @goriladalazi @PepHernandez4 @mestel9 @CtzenCaneSpain @DanielRodOrd… https://t.co/YNdDi1MBeP;NEU
869;Detenidos dos jóvenes por violar a una menor en una peña juvenil de Borja (Zaragoza);NEU
870;Zaragoza;NEU
871;@micosapiens @MarcKlein_ @vxerocomunista @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche… https://t.co/IKYv05jEqj;NEU
872;@lal_aragon @lopezbreamaria No iría a la cárcel… la humillación era testificar…. no hubiera ido a la cárcel … y el… https://t.co/VgnWhjbrIu;NEU
873;@DanielRodOrd @micosapiens @MarcKlein_ @vxerocomunista @sabina66801497 @il_lustre @POZI1972 @Tomillar63… https://t.co/kD9lT64efo;NEU
874;Semana clave en la eLaliga y sumamos 4 puntos de 6 en juego. Contento por como hemos jugado y sobretodo por volver… https://t.co/iHuQVxtDK2;NEU
875;@arlathans @JuanGaldoDirnt Nápoles, Reino de Catalunya/Aragón;NEU
876;@mhonividente Feliz Tarde Amiga Mhoni Vidente Gracias Por El Enlace En #Heraldo #MhonienHeraldo 🔮🧿;NEU
877;El vivir en la ciudad más bonita del mundo hace que veamos emigraciones de grullas que no quieren perderse ver lo p… https://t.co/AZ0ZtiLFNs;NEU
878;Arquitectura a prueba de divorcios? @OVACEN @ElisavaBCN @Cadi_Aragon @unizar @UNED  https://t.co/wZZOR8qH9g;NEU
879;Peligro.. monos con navajas;NEU
880;Documentando en mi base de datos de Genealogía la presencia del apellido Modrego en Zaragoza (Central, Aragón) en l… https://t.co/0wzYYF0qtK;NEU
881;@DanielRodOrd @MarcKlein_ @vxerocomunista @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche… https://t.co/G1jp7NqN5T;NEU
882;Os dejo esta encuesta por aquí y me voy ;NEU
883;Zaragoza, Aragón;NEU
884;@naaveross_ Del huesca;NEU
885;Los sanitarios no se vacunan más que el resto de la población | Onda Cero Radio https://t.co/vFZkbYmgmE;NEU
886;📻📻 #TiempoExtra || Pódcast con @ortizremacha y @JaviCebollaE:;NEU
887;Aragón, España;NEU
888;@periodicoaragon A ver que no se enteran los redactores, falta una coma:;NEU
889;" es un farol decir que la venta del Rea… https://t.co/BLaQuUCiMA""";NEU
890;@DanielRodOrd @MarcKlein_ @vxerocomunista @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche… https://t.co/CCzRaPfO7X;NEU
891;@elmundoes Soy votante del PP desde que cumplí la mayoría de edad, afiliado desde los 16 y tengo a Don Mariano Rajo… https://t.co/QUfju69ZP6;NEU
892;#NRSV | 🦁 @CesarGodoyNi quiere proteger a los habitantes de #Zaragoza del #COVID19 y los chamacos de @SaludSV lo ap… https://t.co/nK1qv3kFme;NEU
893;@marcos9garcia @danihernaandeez @IesVictoria no nos dejaron pasar porque sino hubiéramos machacado a los de Zaragoz… https://t.co/YGKuxfddHR;NEU
894;"Paul Conway, fundador de ""Pacific Media Group"" (grupo que podría estar detrás de la compra del Real Zaragoza) dijo… https://t.co/yOxVhb7OJH";NEU
895;En la conferencia matutina acusan a Ricardo Raphael de recibir dinero del INE. A las 14.00 le dan las gracias en el… https://t.co/Bn5YQ2U7lT;NEU
896;@RadioPlaneta969 Aeronave tipo Cessna, de matrícula panameña HP-1642 presentó la fractura del tren principal izquie… https://t.co/i5YXqg6Vnm;NEU
897;@CtzenCaneSpain @MarcKlein_ @Juanma_Saez @PepHernandez4 @DanielRodOrd @sabina66801497 @il_lustre @POZI1972… https://t.co/SGxcw8H7tR;NEU
898;@pcbox_huesca @Zequiodzilla @ASUS_ib @PC_Box No sabía que Matthew Mercer se dedicara a montar PCs en Huesca 🤔;NEU
899;"De #Arándiga a la cocina de @Dabizdiverxo: ""Es un orgullo que un cocinero con tal repercusión elija nuestro queso""";NEU
900;Atea/Calatayud;NEU
901;💥OJO! Las restricciones en Pamplona nos obligan a mover fechas❗;NEU
902;Adela Quinzá-Torroja García miembro del jurado de los IV Premios Prevencionar #Zaragoza https://t.co/mAVys1WEAN… https://t.co/hwh0D47kt3;NEU
903;El aragonés Fernando Galé, al mundial de Tiro con Arco Adaptado en Dubai. Participa del programa de psicología depo… https://t.co/sUI3uiYoiu;NEU
904;Deportistas de la provincia de Teruel serán premiados en Andorra;NEU
905;Alcañiz, España;NEU
906;⚽ #FútbolSala 📰 #Antequera #Deportes ;NEU
907;Antequera;NEU
908;Patrimonio Cultural inicia el proceso para declarar Bien de Interés Cultural los órganos históricos de Aragón… https://t.co/31wZM9xc83;NEU
909;@PepHernandez4 @ACV___ @Juanma_Saez @goriladalazi @DanielRodOrd @sabina66801497 @POZI1972 @FreeyellowMarta @mestel9… https://t.co/RZUYAgA1cf;NEU
910;@PlaceboDeCero Necesito encontrar estudios serios donde indiquen que es perjudicial la mascarilla en niños menores… https://t.co/lLlIj378Au;NEU
911;@AvispaAlmogavar Yo no pienso comprar un Heraldo hasta que este payaso no se vaya del club. Aunque ahora que lo pie… https://t.co/9oBruoJMxP;NEU
912;@MarcKlein_ @Juanma_Saez @PepHernandez4 @DanielRodOrd @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI… https://t.co/kbpX5LL826;NEU
913;@lal_aragon @lopezbreamaria Y yo de él…;NEU
914;@aragon_memes Pollo Chilindron.;NEU
915;Aragón, España;NEU
916;Joder Laura junta a los amantes de teruel #MentirasFinal;NEU
917;@Mr_morq @vlc_JI @POZI1972 @sabina66801497 @BEsquiliche @Tomillar63 @Morafanova @ACV___ @PepHernandez4… https://t.co/BcFz8EL8gk;NEU
918;@amedrano9am @Michel270527 @Nabartzaina @Zaldizoro @nafarnia @PedroMariskala @joseansp @NavarraUna @nabarrobaskon… https://t.co/pMngPDUhGC;NEU
919;@RZleones @alcaroya @Dani15RZ Y tan silencios. Y lo fácil que es seguir escondidos bajo un nombre de una sociedad e… https://t.co/72LR6lO1gN;NEU
920;@ma44connor Mandámelas que las enseño Cuenca y Teruel;NEU
921;#InformaciónImportante | Aeronave tipo Cessna C-172, de matrícula panameña HP-1642 presentó la fractura del tren pr… https://t.co/WYAgimpMCO;NEU
922;a dormir para mañana despertarme con muuucho contenido del matrimonio de aragon;NEU
923;@asanchez6_1988 Yo llevo años pidiendo a Roger. Lleva un par de años “malos” pero me parece un delanterazo. Morales… https://t.co/Xm4u9SKlQZ;NEU
924;🍷CALDO ALERT - COMING SOON🇪🇸;NEU
925;Puerto Rico, USA;NEU
926;@anyi_teruel JAAJAJA no wirra;NEU
927;@Medical_herbb @pcbox_huesca @Zequiodzilla @ASUS_ib @PC_Box Para absolutamente, nada. XD postureo;NEU
928;@JorgeBustos1 ESTO PIENSAN LOS VOTANTES DEL @populares ;NEU
929;Zaragoza, 23 de junio de 2013;NEU
930;22;NEU
931;@ornesanagua Nunca se fue;NEU
932;@Scarfaceleone De la afición del Atleti no me sorprende nada, he visto pocos equipos con tan mal perder. Con el Bar… https://t.co/oMEYkBPUIf;NEU
933;@AtencionJacint1 @Israel2t Pues en Aragón para las oposiciones de fisioterapeuta;NEU
934;Hace ya mucho tiempo que no estoy como Alvaro el d las piscinas de Fuentecerrada (Teruel);NEU
935;@MarcKlein_ @micosapiens @vxerocomunista @DanielRodOrd @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI… https://t.co/zHqCtBTIHZ;NEU
936;Además, hay entidades que apoyan a pacientes y familiares, como @ContraCancerEs (para cualquier persona con cáncer… https://t.co/vKC3FN3KHo;NEU
937;@Honorine2021 @JF_SilvaN @elindepcom Literal!;NEU
938;@realracingclub Vamos Racing!!!! Un abrazo desde Zaragoza;NEU
939;@ricardomraphael @AdrianLarisC @heraldodemexico El Heraldo de dobla ante el dictador;NEU
940;Gobierno de Aragón : No eliminar 15 ambulancias del medio rural - ¡Firma la petición! https://t.co/3u1Jd8QtC9 vía @change_es;NEU
941;@Aleksiananas @nabia69 No he dicho que no lo sea, he dicho que Nación y Nacionalidad histórica no son lo mismo. Nac… https://t.co/ClvvdFai86;NEU
942;@Igu34 @Aragonesista @chunta @apudepa @MHUEL_ Toda la actividad política de @chunta @Aragonesista #Zaragoza así com… https://t.co/k98faTge3s;NEU
943;@GasFlamazul tu pipa 48 iba manejando a exceso de velocidad y casi me impacta en la reducción de carriles en la Av.… https://t.co/6cqNBXMKEs;NEU
944;📽 El Festival de Cine de La Almunia (@fesciLA) reunirá  entre el 6 y el 14 de mayo 640 cortos y más de 200 guiones… https://t.co/F2DhKTeEM5;NEU
945;Documentando en mi base de datos de Genealogía la presencia del apellido Larraz en Sabiñánigo (Alto Gállego, Aragón… https://t.co/59CBjIMZcy;NEU
946;#Atención Se reinician las operaciones en el aeropuerto Alfonso Bonilla Aragón, en Cali, luego de que un Cessna pre… https://t.co/60mmrXi7lQ;NEU
947;@ricardomraphael @AdrianLarisC @heraldodemexico Eso sería despido injustificado no? O ya le sacaste El Heraldo?;NEU
948;Para el programa de Aragon radio las secciones de emprendedores y Maldita tecnología mis preferidas la de Comunidad… https://t.co/CYuPC1HUjp;NEU
949;@PelucoJr @pcbox_huesca @Zequiodzilla @ASUS_ib @PC_Box Para que sirve la cincha;NEU
950;#Inocybe caesaraugustae e Inocybe ianthinopes y 150 especies más sólo en un parque urbano:;NEU
951;Zaragoza, España;NEU
952;@AyudaCinepolis @Lee8Park @Cinepolis @MasQueCineLatam Lalo y crees que 3n el Cinepolis de plaza aragon también este;NEU
953;Dos detenidos por la violación de una menor de edad en Zaragoza https://t.co/A674mIlfpG via @mundiario https://t.co/zqVtxFs0mI;NEU
954;@TeatroZgz @zaragoza_es Lamentable. Que mal gusto...;NEU
955;@josanMur_ @onil_sakil @JackRojo4 @realmadrid @PSG_espanol @MrAncelotti bro sos del huesca, un equipo pequeño no, i… https://t.co/pSAwnXX72z;NEU
956;#CaracolInforma | Cuando aterrizaba en el aeropuerto Alfonso Bonilla Aragón en Palmira que sirve a Cali, una aerona… https://t.co/XRKVX0mJQY;NEU
957;@ricardomraphael @laishawilkins @AdrianLarisC @heraldodemexico El Heraldo también trae linea editorial? vaya vaya..… https://t.co/Pc0XMYfmOU;NEU
958;@PelucoJr @pcbox_huesca @Zequiodzilla @ASUS_ib @PC_Box bueno pero para locura la Asus Helios, q locura montar eso,… https://t.co/ppG5sR1mgd;NEU
959;Está acallando este gobierno a la prensa y a la radio: @CiroGomezL  y @ricardomraphael.;NEU
960;México;NEU
961;@jonprii Jon🥺🥺🥺🥺 qué guay. Eso es, de momento Bilbao y Zaragoza y luego ya lo que venga en el futuro... Aunque sea… https://t.co/7NaThNMZgx;NEU
962;@Michel270527 @Nabartzaina @Zaldizoro @nafarnia @chindasvintto5 @PedroMariskala @joseansp @NavarraUna… https://t.co/ddRy2hT98d;NEU
963;@SkyWhiteHope @pedronocho Hoy ya estaba cabreado con el de Teruel Existe, pero mañana va a ser apoteósico. ;NEU
964;Entre Chamberí y Almería ;NEU
965;.@STMNesports se va con 4 asesinatos y Heraldo de la Grieta después de esa batalla.;NEU
966;Ojalá la PSOE y el PP compartiendo grupo con Teruel Existe;NEU
967;El UMA Antequera pasa a cuartos de final de la Copa ganando al Zaragoza, de Primera División. @UMAAntequera… https://t.co/OlEhHt98JX;NEU
968;@findwhy @RMLMG__ @IdiazAyuso En Aragón, Cataluña, País Vasco, etc. han cerrado la hostelería y los contagios han s… https://t.co/uZboS8MXm9;NEU
